id,sender,node,receiver,user_id_sender,status_id_sender,created_at_sender,text_sender,source_sender,display_text_width_sender,reply_to_status_id_sender,reply_to_user_id_sender,reply_to_screen_name_sender,is_quote_sender,is_retweet_sender,favorite_count_sender,retweet_count_sender,quote_count_sender,reply_count_sender,hashtags_sender,symbols_sender,urls_url_sender,urls_t.co_sender,urls_expanded_url_sender,media_url_sender,media_t.co_sender,media_expanded_url_sender,media_type_sender,ext_media_url_sender,ext_media_t.co_sender,ext_media_expanded_url_sender,ext_media_type_sender,mentions_user_id_sender,mentions_screen_name_sender,lang_sender,quoted_status_id_sender,quoted_text_sender,quoted_created_at_sender,quoted_source_sender,quoted_favorite_count_sender,quoted_retweet_count_sender,quoted_user_id_sender,quoted_screen_name_sender,quoted_name_sender,quoted_followers_count_sender,quoted_friends_count_sender,quoted_statuses_count_sender,quoted_location_sender,quoted_description_sender,quoted_verified_sender,retweet_status_id_sender,retweet_text_sender,retweet_created_at_sender,retweet_source_sender,retweet_favorite_count_sender,retweet_retweet_count_sender,retweet_user_id_sender,retweet_screen_name_sender,retweet_name_sender,retweet_followers_count_sender,retweet_friends_count_sender,retweet_statuses_count_sender,retweet_location_sender,retweet_description_sender,retweet_verified_sender,place_url_sender,place_name_sender,place_full_name_sender,place_type_sender,country_sender,country_code_sender,geo_coords_sender,coords_coords_sender,bbox_coords_sender,status_url_sender,name_sender,location_sender,description_sender,url_sender,protected_sender,followers_count_sender,friends_count_sender,listed_count_sender,statuses_count_sender,favourites_count_sender,account_created_at_sender,verified_sender,profile_url_sender,profile_expanded_url_sender,account_lang_sender,profile_banner_url_sender,profile_background_url_sender,profile_image_url_sender,user_id_receiver,status_id_receiver,created_at_receiver,text_receiver,source_receiver,display_text_width_receiver,reply_to_status_id_receiver,reply_to_user_id_receiver,reply_to_screen_name_receiver,is_quote_receiver,is_retweet_receiver,favorite_count_receiver,retweet_count_receiver,quote_count_receiver,reply_count_receiver,hashtags_receiver,symbols_receiver,urls_url_receiver,urls_t.co_receiver,urls_expanded_url_receiver,media_url_receiver,media_t.co_receiver,media_expanded_url_receiver,media_type_receiver,ext_media_url_receiver,ext_media_t.co_receiver,ext_media_expanded_url_receiver,ext_media_type_receiver,mentions_user_id_receiver,mentions_screen_name_receiver,lang_receiver,quoted_status_id_receiver,quoted_text_receiver,quoted_created_at_receiver,quoted_source_receiver,quoted_favorite_count_receiver,quoted_retweet_count_receiver,quoted_user_id_receiver,quoted_screen_name_receiver,quoted_name_receiver,quoted_followers_count_receiver,quoted_friends_count_receiver,quoted_statuses_count_receiver,quoted_location_receiver,quoted_description_receiver,quoted_verified_receiver,retweet_status_id_receiver,retweet_text_receiver,retweet_created_at_receiver,retweet_source_receiver,retweet_favorite_count_receiver,retweet_retweet_count_receiver,retweet_user_id_receiver,retweet_screen_name_receiver,retweet_name_receiver,retweet_followers_count_receiver,retweet_friends_count_receiver,retweet_statuses_count_receiver,retweet_location_receiver,retweet_description_receiver,retweet_verified_receiver,place_url_receiver,place_name_receiver,place_full_name_receiver,place_type_receiver,country_receiver,country_code_receiver,geo_coords_receiver,coords_coords_receiver,bbox_coords_receiver,status_url_receiver,name_receiver,location_receiver,description_receiver,url_receiver,protected_receiver,followers_count_receiver,friends_count_receiver,listed_count_receiver,statuses_count_receiver,favourites_count_receiver,account_created_at_receiver,verified_receiver,profile_url_receiver,profile_expanded_url_receiver,account_lang_receiver,profile_banner_url_receiver,profile_background_url_receiver,profile_image_url_receiver,outdegree,indegree
286,R2D2mah,R2D2mah,NA,3132116496,1446135490457976844,2021-10-07T15:29:03Z,"Altschmerz: (this explanation is perfect) 

Weariness with the same old issues that you’ve always had – the same bo… https://t.co/Gw0ynCRQgS",Twitter for Android,NA,NA,NA,NA,FALSE,TRUE,0,2145,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1445406438080356358,"Altschmerz: (this explanation is perfect) 

Weariness with the same old issues that you’ve always had – the same bo… https://t.co/Gw0ynCRQgS",2021-10-05T15:12:03Z,Twitter for iPhone,14089,2145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1446135490457976844,Mobius strip,Earth,‏دلم میخواد ریاضی پیشه و فیزیک پیشه باشم!!!,NA,FALSE,134,682,4,5979,68132,2015-04-02T17:14:30Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/3132116496/1434217341,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/609777856906964992/-phXsVlX_normal.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0
287,RachelleDeCoste,RachelleDeCoste,RachelleDeCoste,2780850314,1445941415616421888,2021-10-07T02:37:52Z,One of the problems is that slavery is taught as the history of Black people and not the history of white people.,Twitter for Android,NA,NA,NA,NA,FALSE,TRUE,0,10774,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1445681197317689351,One of the problems is that slavery is taught as the history of Black people and not the history of white people.,2021-10-06T09:23:51Z,Twitter for iPhone,35217,10774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1445941415616421888,Dr Rachelle DeCoste,,professor of math; tired of the BS; she/her/hers,NA,FALSE,743,1096,14,1653,12570,2014-08-30T17:12:00Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/2780850314/1409453854,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1391481135549624321/lKQkNmxq_normal.jpg,2780850314,1445941415616421888,2021-10-07T02:37:52Z,One of the problems is that slavery is taught as the history of Black people and not the history of white people.,Twitter for Android,NA,NA,NA,NA,FALSE,TRUE,0,10774,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1445681197317689351,One of the problems is that slavery is taught as the history of Black people and not the history of white people.,2021-10-06T09:23:51Z,Twitter for iPhone,35217,10774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1445941415616421888,Dr Rachelle DeCoste,,professor of math; tired of the BS; she/her/hers,NA,FALSE,743,1096,14,1653,12570,2014-08-30T17:12:00Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/2780850314/1409453854,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1391481135549624321/lKQkNmxq_normal.jpg,3,21
288,rdomagalski,rdomagalski,NA,1591794578,1441165546024685574,2021-09-23T22:20:16Z,@FedeBioinfo @michiganstateu Thank you!! 🥰,Twitter for Android,NA,1441073904735461378,807295746160656385,FedeBioinfo,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.twitter.com/1.1/geo/id/ed8334ef408add50.json,Southfield,"Southfield, MI",city,United States,US,,,,https://twitter.com/NA/status/1441165546024685574,Dr. Rachel Jade Domagalski,"Michigan, USA","mathematics PhD from @michiganstateu 🧮 
combinatorics × graph theory × sna × #Rstats 𝚋𝚊𝚌𝚔𝚋𝚘𝚗𝚎 🌐 
on the job market for data science / ML 🙏
she/her 🌈",https://t.co/hDEI8u9QCF,FALSE,760,1097,13,568,6724,2013-07-13T20:37:57Z,FALSE,https://t.co/hDEI8u9QCF,https://github.com/domagal9/,NA,https://pbs.twimg.com/profile_banners/1591794578/1568666253,http://abs.twimg.com/images/themes/theme6/bg.gif,http://pbs.twimg.com/profile_images/1262576357021802499/niFze-3d_normal.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0
289,NA,realUNIVfrance,realUNIVfrance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,884744127337951232,1446452389515497484,2021-10-08T12:28:18Z,@herasy13 @idrissaberkane Vous êtes virologiste maintenant ? Rarement entendu autant de conneries en si peu de temps. Bravo.,Twitter Web App,NA,1446430853442293780,1173882785842548736,herasy13,FALSE,FALSE,1,0,NA,NA,,,,,,,,,,,,,NA,,,fr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1446452389515497484,UNIV France, ,"L'université disruptive pour innover en toute agilité ! La 1ère Université du Monde et de loin ! 
#DisruptpôleUnivFranceTM",NA,FALSE,2879,512,26,1778,394,2017-07-11T12:00:12Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/884744127337951232/1499774793,NA,http://pbs.twimg.com/profile_images/884750654635487232/arszjI60_normal.jpg,0,2
290,redneurons,redneurons,NA,1556630828,1446473700409323527,2021-10-08T13:52:59Z,"If you want to see how poorly so many people think about our children, talk about school integration or ending gifted and talented.",Twitter Web App,NA,NA,NA,NA,FALSE,TRUE,0,835,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1446463063515934721,"If you want to see how poorly so many people think about our children, talk about school integration or ending gifted and talented.",2021-10-08T13:10:42Z,Twitter for iPhone,8229,835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1446473700409323527,Koɗi 💉,These United States,Public health. Physician. Indigenous/Stranger. They/he. Everything here is practice.,NA,FALSE,731,4978,2,32479,110299,2013-06-29T22:06:17Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1556630828/1626736713,http://abs.twimg.com/images/themes/theme2/bg.gif,http://pbs.twimg.com/profile_images/1366897997435527169/ntBMUwEf_normal.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0
291,ResearchWrigley,ResearchWrigley,NA,2236677326,1446628732928593921,2021-10-09T00:09:01Z,Community-engaged library research has taught me that people (incl. professionals) often need a lot of prompting to… https://t.co/z116M48ptT,Twitter for Android,NA,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1446488100214120448,Community-engaged library research has taught me that people (incl. professionals) often need a lot of prompting to… https://t.co/z116M48ptT,2021-10-08T14:50:12Z,Twitter Web App,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1446628732928593921,Jordan Wrigley,,"Data researcher/scientist/educator @cublibraries and #CRDDS. Evidence synthesis, #SystematicReview, and data consultant. Micro-history buff. Views are mine.",NA,FALSE,289,390,5,2028,3716,2013-12-08T22:46:47Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/2236677326/1554836439,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1377643879541972999/552ekfGQ_normal.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0
292,RG1gal,RG1gal,RG1gal,718293924658487296,1379559150045249540,2021-04-06T22:18:26Z,@stevenstrogatz @mzaraska We all need to be engaging in more synchrony!,Twitter Web App,NA,1378828981827477512,579299426,stevenstrogatz,FALSE,FALSE,6,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1379559150045249540,Rochelle Gutierrez,"Champaign, IL","Maths Ed Professor, community activist, frequent user of Creative Insubordination",https://t.co/bvssdKuJEI,FALSE,5595,16,94,712,405,2016-04-08T04:26:31Z,FALSE,https://t.co/bvssdKuJEI,http://education.illinois.edu/faculty/rg1,NA,https://pbs.twimg.com/profile_banners/718293924658487296/1571105580,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/718294541447639040/yrzey0XG_normal.jpg,718293924658487296,1379559150045249540,2021-04-06T22:18:26Z,@stevenstrogatz @mzaraska We all need to be engaging in more synchrony!,Twitter Web App,NA,1378828981827477512,579299426,stevenstrogatz,FALSE,FALSE,6,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1379559150045249540,Rochelle Gutierrez,"Champaign, IL","Maths Ed Professor, community activist, frequent user of Creative Insubordination",https://t.co/bvssdKuJEI,FALSE,5595,16,94,712,405,2016-04-08T04:26:31Z,FALSE,https://t.co/bvssdKuJEI,http://education.illinois.edu/faculty/rg1,NA,https://pbs.twimg.com/profile_banners/718293924658487296/1571105580,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/718294541447639040/yrzey0XG_normal.jpg,3,79
293,rhondajohughes,rhondajohughes,NA,3023423144,1443409567535206400,2021-09-30T02:57:12Z,"In the last couple months, Spectra (https://t.co/AMbD7W2eV8) and EDGE (https://t.co/HBzlabllPB) pledged not to acce… https://t.co/vwanxLIMEo",Twitter Web App,NA,NA,NA,NA,FALSE,TRUE,0,10,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1443273947286360065,"In the last couple months, Spectra (https://t.co/AMbD7W2eV8) and EDGE (https://t.co/HBzlabllPB) pledged not to acce… https://t.co/vwanxLIMEo",2021-09-29T17:58:18Z,Twitter Web App,39,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1443409567535206400,Rhonda Hughes,,"Mother, Mathematician, @edge4women, @zumba, @nytimes crosswords; #WMW.",NA,FALSE,149,56,3,780,20121,2015-02-17T06:54:34Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/3023423144/1566793933,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1163596029637398528/iUtIMFdu_normal.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0
294,RicciFlat,RicciFlat,NA,974731763112075264,1446637275102646272,2021-10-09T00:42:58Z,Man sollte einfach viel weniger über Politik reden und mehr über Ziegenkäse.,Twitter for iPhone,NA,NA,NA,NA,FALSE,TRUE,0,6,NA,NA,,,,,,,,,,,,,NA,,,de,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1446526417639026688,Man sollte einfach viel weniger über Politik reden und mehr über Ziegenkäse.,2021-10-08T17:22:27Z,Twitter Web App,178,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1446637275102646272,Chiq ☠️,Sagittarius A*,Thinking about dogs and plants. I fancy K3 surfaces and like black holes and string dualities. Black Lives Matter. Antifascism is for everyone. he/him,NA,FALSE,279,287,2,833,6458,2018-03-16T19:38:56Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/974731763112075264/1627623749,NA,http://pbs.twimg.com/profile_images/1438592516006232071/xFAq0DPJ_normal.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
295,rich_homie_kuan,rich_homie_kuan,NA,3272206338,1446642117900742657,2021-10-09T01:02:12Z,@NahImNotDecent I can’t answer this without knowing how long she let the bread rolls sit…,Twitter for Android,NA,NA,NA,NA,FALSE,TRUE,0,39,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1446608924950597635,@NahImNotDecent I can’t answer this without knowing how long she let the bread rolls sit…,2021-10-08T22:50:19Z,Twitter for iPhone,505,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1446642117900742657,Shotta Khannn 😌🇧🇧🇯🇲,the DistriCt,"SoFlo Born & Raised  | #TheRealHU | Howard alum 😌| Imago Dei 🙌🏽 | She/hers | My posts might make you feel some type of way, but you'll be okay 😇",NA,FALSE,262,1139,0,9068,136585,2015-07-08T21:36:41Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/3272206338/1528358813,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1431016732316119051/LuGpPsEv_normal.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0
296,RissaChem,RissaChem,NA,50415039,1446625753794187266,2021-10-08T23:57:11Z,@WeaverRew https://t.co/kMfYAosEES,Twitter for iPhone,NA,1446623282237673472,819796405,WeaverRew,FALSE,FALSE,1,0,NA,NA,,,,,,,,,,,,,NA,,,und,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1446625753794187266,Rissa Sorensen-Unruh,Albuquerque,Learning/Teaching Enthusiast | #Chem & #Stats prof | #STEMEd research | #Ungrading | @ChemEdX 2YC | @DigPedLab Faculty | #LGBQTIA🏳️‍🌈| They/She | Tweets=Mine,https://t.co/eSRtFqsEnB,FALSE,3251,1407,124,24577,119924,2009-06-24T19:55:22Z,FALSE,https://t.co/eSRtFqsEnB,http://clarissasorensenunruh.com,NA,https://pbs.twimg.com/profile_banners/50415039/1469752947,http://abs.twimg.com/images/themes/theme2/bg.gif,http://pbs.twimg.com/profile_images/1430699061452021763/aTQKj5t5_normal.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0
297,rmathematicus,rmathematicus,NA,287194246,1446569273212776448,2021-10-08T20:12:45Z,"@TomLevenson @KaiserKuo My father, like yours an Asia expert, always said that the Cold War and the West vs Russia… https://t.co/mjFJ8UiYhz",Twitter Web App,NA,1446566986880798721,38762773,TomLevenson,FALSE,FALSE,1,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1446569273212776448,Thony Christie,Renaissance Nürnberg ,Aging freak who fell in love with the history of science and now resides mostly in the 16th century.,http://t.co/1Q2oV9ZWEi,FALSE,8812,1611,681,303438,29595,2011-04-24T14:09:58Z,FALSE,http://t.co/1Q2oV9ZWEi,http://thonyc.wordpress.com/,NA,https://pbs.twimg.com/profile_banners/287194246/1398235777,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1323642281/PC190001_normal.JPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0
298,RobEbymathdude,RobEbymathdude,NA,711274976,1446591853206417415,2021-10-08T21:42:28Z,TSP vs TBSP https://t.co/9sdukZMHUJ https://t.co/YwVZsso8mt,Twitter for Android,NA,NA,NA,NA,FALSE,TRUE,0,288,NA,NA,,,,,,,,,,,,,NA,,,ht,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1446529277541982215,TSP vs TBSP https://t.co/9sdukZMHUJ https://t.co/YwVZsso8mt,2021-10-08T17:33:49Z,Twitter for iPhone,2203,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1446591853206417415,Rob Eby math dude,,"Full time dad, full time math geek, part time homebrewer.  
Retweets do not imply endorsement.
My views are my own.",http://t.co/xnMMOLEdJx,FALSE,596,259,76,14456,38,2012-07-22T21:11:21Z,FALSE,http://t.co/xnMMOLEdJx,http://robebymathdude.blogspot.com/,NA,NA,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/378800000703719690/f05b7f4b8097d6c9351f282cdf5ea690_normal.jpeg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0
299,NA,robertkessler,robertkessler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16711036,1446536277889884161,2021-10-08T18:01:38Z,@dereksmth huge for me https://t.co/pJKVtVdfu3,Twitter for iPhone,NA,1446533106635259906,24596298,dereksmth,FALSE,FALSE,1,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NA/status/1446536277889884161,𝙍𝙤𝙗𝙚𝙧𝙩 𝙆𝙚𝙨𝙨𝙡𝙚𝙧,NYC,i write words but most of them are in tweets :/ | robert.kessler@gmail.com | he/him,https://t.co/robm9xM2hB,FALSE,4266,1147,124,48382,15556,2008-10-12T19:20:47Z,TRUE,https://t.co/robm9xM2hB,https://www.instagram.com/robertkessler/,NA,https://pbs.twimg.com/profile_banners/16711036/1578339676,http://abs.twimg.com/images/themes/theme12/bg.gif,http://pbs.twimg.com/profile_images/1195403359697674240/Wx2b8ELE_normal.jpg,0,1
